53;117;12;,8.653878140304109E-4;0.9956730609298479;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;
5;49;79;,8.653878140304109E-4;0.9956730609298479;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;
73;69;115;,0.8016353546146948;0.03967292907706106;0.03967292907706106;0.03967292907706106;0.03967292907706106;0.03967292907706106;
151;82;47;,0.0017504838907335834;0.0017504838907335834;0.991247580546332;0.0017504838907335834;0.0017504838907335834;0.0017504838907335834;
126;94;83;,0.008333476060301088;0.008333476060301088;0.9583326196984944;0.008333476060301088;0.008333476060301088;0.008333476060301088;
30;81;91;,0.025860320352900514;0.025860320352900514;0.8706983982354977;0.025860320352900514;0.025860320352900514;0.025860320352900514;
47;85;50;,0.1231124500564813;0.1231124500564813;0.3844377497175933;0.1231124500564813;0.1231124500564813;0.1231124500564813;
0;39;88;,0.0802493658007194;0.0802493658007194;0.598753170996403;0.0802493658007194;0.0802493658007194;0.0802493658007194;
255;0;0;,0.0040125370125278425;0.0040125370125278425;0.0040125370125278425;0.9799373149373607;0.0040125370125278425;0.0040125370125278425;
66;87;22;,0.1231124500564813;0.1231124500564813;0.3844377497175933;0.1231124500564813;0.1231124500564813;0.1231124500564813;
144;89;60;,3.5812137807531377E-4;0.9982093931096234;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;
95;104;125;,0.007162304891019163;0.007162304891019163;0.007162304891019163;0.9641884755449042;0.007162304891019163;0.007162304891019163;
21;84;83;,4.1668093948566814E-4;4.1668093948566814E-4;0.9979165953025718;4.1668093948566814E-4;4.1668093948566814E-4;4.1668093948566814E-4;
102;2;46;,0.02586032035290051;0.02586032035290051;0.02586032035290051;0.02586032035290051;0.02586032035290051;0.8706983982354973;
130;120;92;,0.0017504838907335834;0.0017504838907335834;0.0017504838907335834;0.991247580546332;0.0017504838907335834;0.0017504838907335834;
76;123;22;,4.166809394856684E-4;4.166809394856684E-4;4.166809394856684E-4;4.166809394856684E-4;0.9979165953025718;4.166809394856684E-4;
9;51;52;,0.08024936580071941;0.08024936580071941;0.598753170996403;0.08024936580071941;0.08024936580071941;0.08024936580071941;
102;26;46;,0.01685673793975842;0.01685673793975842;0.01685673793975842;0.9157163103012077;0.01685673793975842;0.01685673793975842;
0;5;88;,0.0802493658007194;0.0802493658007194;0.598753170996403;0.0802493658007194;0.0802493658007194;0.0802493658007194;
124;46;46;,0.1058104561415192;0.1058104561415192;0.1058104561415192;0.470947719292404;0.1058104561415192;0.1058104561415192;
26;93;17;,0.006155727931624203;0.9692213603418788;0.006155727931624203;0.006155727931624203;0.006155727931624203;0.006155727931624203;
79;44;87;,0.10581045614151922;0.470947719292404;0.10581045614151922;0.10581045614151922;0.10581045614151922;0.10581045614151922;
122;123;22;,0.0030432110610750973;0.0030432110610750973;0.0030432110610750973;0.9847839446946244;0.0030432110610750973;0.0030432110610750973;
123;9;69;,0.0017504838907335834;0.0017504838907335834;0.991247580546332;0.0017504838907335834;0.0017504838907335834;0.0017504838907335834;
36;100;95;,3.5812137807531377E-4;0.9982093931096234;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;
97;0;97;,0.0017504838907335834;0.0017504838907335834;0.0017504838907335834;0.991247580546332;0.0017504838907335834;0.0017504838907335834;
255;0;0;,0.01685673793975842;0.01685673793975842;0.9157163103012077;0.01685673793975842;0.01685673793975842;0.01685673793975842;
44;93;40;,0.05230958126869508;0.05230958126869508;0.7384520936565246;0.05230958126869508;0.05230958126869508;0.05230958126869508;
35;122;2;,0.0127845827195497;0.9360770864022511;0.0127845827195497;0.0127845827195497;0.0127845827195497;0.0127845827195497;
255;0;0;,0.0802493658007194;0.0802493658007194;0.0802493658007194;0.0802493658007194;0.598753170996403;0.0802493658007194;
104;42;5;,0.9019343464058002;0.019613130718839994;0.019613130718839994;0.019613130718839994;0.019613130718839994;0.019613130718839994;
22;117;120;,0.0010068949508337019;0.0010068949508337019;0.9949655252458314;0.0010068949508337019;0.0010068949508337019;0.0010068949508337019;
8;37;75;,0.012784582719549709;0.012784582719549709;0.9360770864022512;0.012784582719549709;0.012784582719549709;0.012784582719549709;
119;102;116;,0.0017504838907335834;0.0017504838907335834;0.0017504838907335834;0.991247580546332;0.0017504838907335834;0.0017504838907335834;
39;120;121;,0.012784582719549705;0.012784582719549705;0.012784582719549705;0.012784582719549705;0.9360770864022514;0.012784582719549705;
9;110;18;,0.006155727931624203;0.9692213603418788;0.006155727931624203;0.006155727931624203;0.006155727931624203;0.006155727931624203;
48;101;58;,0.7384520936565248;0.052309581268695074;0.052309581268695074;0.052309581268695074;0.052309581268695074;0.052309581268695074;
18;9;3;,7.437678260798237E-4;0.9962811608696012;7.437678260798237E-4;7.437678260798237E-4;7.437678260798237E-4;7.437678260798237E-4;
5;122;15;,8.653878140304109E-4;0.9956730609298479;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;
97;84;118;,0.10581045614151922;0.470947719292404;0.10581045614151922;0.10581045614151922;0.10581045614151922;0.10581045614151922;
9;56;56;,0.08024936580071941;0.08024936580071941;0.598753170996403;0.08024936580071941;0.08024936580071941;0.08024936580071941;
37;37;91;,3.5812137807531377E-4;0.9982093931096234;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;
124;35;108;,0.006155727931624202;0.006155727931624202;0.9692213603418788;0.006155727931624202;0.006155727931624202;0.006155727931624202;
5;112;79;,0.9956730609298479;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;8.653878140304109E-4;
21;2;16;,0.007162304891019163;0.9641884755449042;0.007162304891019163;0.007162304891019163;0.007162304891019163;0.007162304891019163;
120;118;36;,0.012784582719549707;0.012784582719549707;0.012784582719549707;0.012784582719549707;0.9360770864022514;0.012784582719549707;
44;32;16;,3.5812137807531377E-4;3.5812137807531377E-4;0.9982093931096234;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;
132;7;76;,0.025860320352900514;0.025860320352900514;0.8706983982354977;0.025860320352900514;0.025860320352900514;0.025860320352900514;
56;101;88;,0.991247580546332;0.0017504838907335838;0.0017504838907335838;0.0017504838907335838;0.0017504838907335838;0.0017504838907335838;
64;8;67;,3.5812137807531377E-4;3.5812137807531377E-4;0.9982093931096234;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;
152;119;15;,0.025860320352900514;0.025860320352900514;0.8706983982354977;0.025860320352900514;0.025860320352900514;0.025860320352900514;
4;103;5;,0.003043211061075095;0.9847839446946243;0.003043211061075095;0.003043211061075095;0.003043211061075095;0.003043211061075095;
255;0;0;,4.166809394856683E-4;0.9979165953025719;4.166809394856683E-4;4.166809394856683E-4;4.166809394856683E-4;4.166809394856683E-4;
130;125;101;,3.5812137807531377E-4;0.9982093931096234;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;3.5812137807531377E-4;
