105;64;26;,0.03665345119100791;0.8167327440449605;0.03665345119100791;0.03665345119100791;0.03665345119100791;0.03665345119100791;
65;16;102;,0.12311245005648129;0.38443774971759337;0.12311245005648129;0.12311245005648129;0.12311245005648129;0.12311245005648129;
0;88;42;,0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;
24;70;77;,0.0577344503993454;0.7113277480032731;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;
71;37;107;,0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;
128;93;1;,0.04264697784796684;0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;
63;89;114;,0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;
29;7;39;,0.03150224358220609;0.8424887820889694;0.03150224358220609;0.03150224358220609;0.03150224358220609;0.03150224358220609;
100;35;59;,0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.786765110760166;0.04264697784796684;
9;9;119;,0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;
88;120;96;,0.883650448309556;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;
5;51;73;,0.38443774971759337;0.12311245005648129;0.12311245005648129;0.12311245005648129;0.12311245005648129;0.12311245005648129;
56;87;95;,0.07815950698305774;0.07815950698305774;0.6092024650847113;0.07815950698305774;0.07815950698305774;0.07815950698305774;
6;68;18;,0.04962055851404157;0.04962055851404157;0.04962055851404157;0.7518972074297922;0.04962055851404157;0.04962055851404157;
255;0;0;,0.02707497707490382;0.02707497707490382;0.8646251146254809;0.02707497707490382;0.02707497707490382;0.02707497707490382;
0;63;71;,0.023269910338088732;0.883650448309556;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;
143;115;125;,0.10581045614151921;0.10581045614151921;0.470947719292404;0.10581045614151921;0.10581045614151921;0.10581045614151921;
8;10;114;,0.14324364445266052;0.2837817777366974;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
87;89;78;,0.023269910338088732;0.883650448309556;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;
91;85;87;,0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.786765110760166;0.04264697784796684;
255;0;0;,0.06717511577325815;0.6641244211337091;0.06717511577325815;0.06717511577325815;0.06717511577325815;0.06717511577325815;
98;47;95;,0.09094005215345763;0.09094005215345763;0.09094005215345763;0.5452997392327118;0.09094005215345763;0.09094005215345763;
78;63;118;,0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;
29;82;94;,0.04264697784796684;0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;
21;83;27;,0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;
53;41;72;,0.14324364445266052;0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
110;46;74;,0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;
78;62;6;,0.07815950698305775;0.6092024650847113;0.07815950698305775;0.07815950698305775;0.07815950698305775;0.07815950698305775;
100;105;57;,0.883650448309556;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;
7;10;60;,0.07815950698305774;0.6092024650847113;0.07815950698305774;0.07815950698305774;0.07815950698305774;0.07815950698305774;
57;2;34;,0.38443774971759337;0.12311245005648129;0.12311245005648129;0.12311245005648129;0.12311245005648129;0.12311245005648129;
81;49;86;,0.7113277480032731;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;
255;0;0;,0.023269910338088732;0.883650448309556;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;
255;0;0;,0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;
35;54;70;,0.04264697784796684;0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;
8;51;5;,0.03665345119100791;0.03665345119100791;0.03665345119100791;0.8167327440449607;0.03665345119100791;0.03665345119100791;
70;98;61;,0.14324364445266052;0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
255;0;0;,0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;
42;71;2;,0.09094005215345764;0.09094005215345764;0.09094005215345764;0.5452997392327118;0.09094005215345764;0.09094005215345764;
104;112;93;,0.1231124500564813;0.1231124500564813;0.3844377497175934;0.1231124500564813;0.1231124500564813;0.1231124500564813;
6;56;4;,0.0577344503993454;0.7113277480032731;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;
98;80;33;,0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.7113277480032731;0.0577344503993454;
117;110;47;,0.1231124500564813;0.1231124500564813;0.1231124500564813;0.1231124500564813;0.3844377497175934;0.1231124500564813;
63;66;68;,0.0577344503993454;0.7113277480032731;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;
77;31;15;,0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;
142;98;111;,0.14324364445266052;0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
8;27;9;,0.03150224358220609;0.8424887820889694;0.03150224358220609;0.03150224358220609;0.03150224358220609;0.03150224358220609;
62;94;41;,0.02326991033808874;0.02326991033808874;0.02326991033808874;0.8836504483095561;0.02326991033808874;0.02326991033808874;
6;66;77;,0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;
86;3;21;,0.14324364445266052;0.14324364445266052;0.2837817777366974;0.14324364445266052;0.14324364445266052;0.14324364445266052;
75;53;89;,0.2837817777366974;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
5;13;104;,0.03665345119100791;0.03665345119100791;0.03665345119100791;0.8167327440449607;0.03665345119100791;0.03665345119100791;
124;46;79;,0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;
57;2;122;,0.1231124500564813;0.1231124500564813;0.38443774971759337;0.1231124500564813;0.1231124500564813;0.1231124500564813;
7;63;84;,0.07815950698305775;0.6092024650847113;0.07815950698305775;0.07815950698305775;0.07815950698305775;0.07815950698305775;
255;0;0;,0.02326991033808874;0.02326991033808874;0.02326991033808874;0.02326991033808874;0.8836504483095562;0.02326991033808874;
94;54;63;,0.2837817777366974;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
128;46;4;,0.09094005215345766;0.5452997392327119;0.09094005215345766;0.09094005215345766;0.09094005215345766;0.09094005215345766;
104;64;97;,0.1231124500564813;0.1231124500564813;0.1231124500564813;0.3844377497175934;0.1231124500564813;0.1231124500564813;
6;82;105;,0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;
85;61;82;,0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;
125;75;16;,0.023269910338088732;0.883650448309556;0.023269910338088732;0.023269910338088732;0.023269910338088732;0.023269910338088732;
131;31;66;,0.09094005215345766;0.5452997392327119;0.09094005215345766;0.09094005215345766;0.09094005215345766;0.09094005215345766;
6;78;91;,0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;
255;0;0;,0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;
108;107;44;,0.09094005215345766;0.5452997392327119;0.09094005215345766;0.09094005215345766;0.09094005215345766;0.09094005215345766;
59;22;109;,0.04264697784796684;0.04264697784796684;0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;
255;0;0;,0.14324364445266052;0.14324364445266052;0.2837817777366974;0.14324364445266052;0.14324364445266052;0.14324364445266052;
114;85;3;,0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;0.14324364445266052;0.14324364445266052;
76;79;80;,0.06717511577325815;0.6641244211337091;0.06717511577325815;0.06717511577325815;0.06717511577325815;0.06717511577325815;
123;101;65;,0.0577344503993454;0.7113277480032731;0.0577344503993454;0.0577344503993454;0.0577344503993454;0.0577344503993454;
98;53;2;,0.7867651107601658;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;0.04264697784796684;
105;57;45;,0.03665345119100791;0.8167327440449607;0.03665345119100791;0.03665345119100791;0.03665345119100791;0.03665345119100791;
7;78;91;,0.09094005215345763;0.09094005215345763;0.09094005215345763;0.09094005215345763;0.5452997392327119;0.09094005215345763;
7;42;36;,0.09094005215345764;0.09094005215345764;0.09094005215345764;0.09094005215345764;0.5452997392327118;0.09094005215345764;
49;49;75;,0.14324364445266052;0.14324364445266052;0.14324364445266052;0.14324364445266052;0.28378177773669744;0.14324364445266052;
